#Econòmic,Orgànic,Subprograma,Text subprograma,PREV. INICIAL,PREV.DEFINITIVA,LIQUIDAT,Any
36300,609,93219,Serveis d’ingressos,10,10,0,2016
36300,610,93219,Serveis d’ingressos,10,10,0,2016
36401,101,93219,Serveis d’ingressos,41000,41000,0,2016
36500,502,93219,Serveis d’ingressos,6100000,6100000,976161.51,2016
38901,703,93219,Serveis d’ingressos,10,10,0,2016
38902,703,93219,Serveis d’ingressos,10,10,0,2016
38903,101,93219,Serveis d’ingressos,201281.55,201281.55,0,2016
38903,201,93219,Serveis d’ingressos,8.64,8.64,1000,2016
38903,501,93219,Serveis d’ingressos,4319.56,4319.56,0,2016
38903,502,93219,Serveis d’ingressos,4319.56,4319.56,0,2016
38903,601,93219,Serveis d’ingressos,8639.12,8639.12,0,2016
38903,602,93219,Serveis d’ingressos,4319.56,4319.56,0,2016
38903,603,93219,Serveis d’ingressos,4319.56,4319.56,0,2016
38903,604,93219,Serveis d’ingressos,4319.56,4319.56,0,2016
38903,605,93219,Serveis d’ingressos,4319.56,4319.56,0,2016
38903,606,93219,Serveis d’ingressos,4319.56,4319.56,0,2016
38903,607,93219,Serveis d’ingressos,4319.56,4319.56,0,2016
38903,608,93219,Serveis d’ingressos,4319.56,4319.56,0,2016
38903,609,93219,Serveis d’ingressos,4319.56,4319.56,0,2016
38903,610,93219,Serveis d’ingressos,4319.56,4319.56,0,2016
38903,701,93219,Serveis d’ingressos,10,10,0,2016
38903,702,93219,Serveis d’ingressos,86391.22,86391.22,0,2016
